SH, 11, 2018030500, 03, HWRF, 005, 211S,  514E,  95,  950, XX,  50, NEQ, 0108, 0093, 0100, 0091, 1002,  145,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    1557,    1737, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 005, 211S,  514E,  95,  950, XX,  64, NEQ, 0078, 0069, 0062, 0060, 1002,  145,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    1557,    1737, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 006, 212S,  514E, 105,  950, XX,  34, NEQ, 0269, 0258, 0206, 0152,  998,  100,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      42,    1656,    1842, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 006, 212S,  514E, 105,  950, XX,  50, NEQ, 0106, 0154, 0095, 0079,  998,  100,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      42,    1656,    1842, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 006, 212S,  514E, 105,  950, XX,  64, NEQ, 0078, 0079, 0058, 0059,  998,  100,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      42,    1656,    1842, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 007, 213S,  515E, 114,  948, XX,  34, NEQ, 0265, 0251, 0213, 0176, 1000,  122,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      97,    1795,    2196, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 007, 213S,  515E, 114,  948, XX,  50, NEQ, 0100, 0157, 0102, 0077, 1000,  122,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      97,    1795,    2196, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 007, 213S,  515E, 114,  948, XX,  64, NEQ, 0074, 0066, 0066, 0056, 1000,  122,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      97,    1795,    2196, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 008, 215S,  516E, 106,  948, XX,  34, NEQ, 0262, 0250, 0215, 0165, 1000,  121,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      52,    1879,    2129, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 008, 215S,  516E, 106,  948, XX,  50, NEQ, 0100, 0122, 0097, 0084, 1000,  121,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      52,    1879,    2129, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 008, 215S,  516E, 106,  948, XX,  64, NEQ, 0067, 0066, 0072, 0065, 1000,  121,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      52,    1879,    2129, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 009, 217S,  517E, 101,  948, XX,  34, NEQ, 0264, 0251, 0205, 0157, 1000,  125,  44,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      55,    1937,    2119, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 009, 217S,  517E, 101,  948, XX,  50, NEQ, 0105, 0169, 0121, 0078, 1000,  125,  44,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      55,    1937,    2119, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 009, 217S,  517E, 101,  948, XX,  64, NEQ, 0074, 0067, 0071, 0063, 1000,  125,  44,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      55,    1937,    2119, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 012, 221S,  519E, 107,  945, XX,  34, NEQ, 0290, 0264, 0203, 0173,  993,   89,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      73,    1688,    2295, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 012, 221S,  519E, 107,  945, XX,  50, NEQ, 0099, 0201, 0103, 0087,  993,   89,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      73,    1688,    2295, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 012, 221S,  519E, 107,  945, XX,  64, NEQ, 0075, 0113, 0077, 0062,  993,   89,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      73,    1688,    2295, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 015, 227S,  522E, 108,  941, XX,  34, NEQ, 0294, 0310, 0208, 0175,  -99,  -99,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      98,    2328,    2015, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 015, 227S,  522E, 108,  941, XX,  50, NEQ, 0103, 0185, 0116, 0087,  -99,  -99,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      98,    2328,    2015, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 015, 227S,  522E, 108,  941, XX,  64, NEQ, 0070, 0069, 0067, 0067,  -99,  -99,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      98,    2328,    2015, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 018, 230S,  525E, 112,  942, XX,  34, NEQ, 0320, 0333, 0221, 0166, 1002,  164,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     110,    1982,    2049, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 018, 230S,  525E, 112,  942, XX,  50, NEQ, 0085, 0208, 0127, 0091, 1002,  164,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     110,    1982,    2049, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 018, 230S,  525E, 112,  942, XX,  64, NEQ, 0066, 0092, 0073, 0067, 1002,  164,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     110,    1982,    2049, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 021, 234S,  528E, 112,  940, XX,  34, NEQ, 0348, 0333, 0225, 0174, 1000,  135,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     109,    2236,    2811, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 021, 234S,  528E, 112,  940, XX,  50, NEQ, 0097, 0201, 0130, 0099, 1000,  135,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     109,    2236,    2811, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 021, 234S,  528E, 112,  940, XX,  64, NEQ, 0071, 0103, 0086, 0073, 1000,  135,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     109,    2236,    2811, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 024, 237S,  530E, 112,  937, XX,  34, NEQ, 0352, 0341, 0215, 0159,  997,  132,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     116,    2463,    2794, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 024, 237S,  530E, 112,  937, XX,  50, NEQ, 0098, 0189, 0123, 0100,  997,  132,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     116,    2463,    2794, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 024, 237S,  530E, 112,  937, XX,  64, NEQ, 0071, 0094, 0089, 0092,  997,  132,  42,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     116,    2463,    2794, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 027, 240S,  534E, 113,  935, XX,  34, NEQ, 0334, 0344, 0205, 0176,  995,  122,  40,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     165,    2643,    3054, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 027, 240S,  534E, 113,  935, XX,  50, NEQ, 0096, 0191, 0127, 0107,  995,  122,  40,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     165,    2643,    3054, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 027, 240S,  534E, 113,  935, XX,  64, NEQ, 0070, 0107, 0082, 0085,  995,  122,  40,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     165,    2643,    3054, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 030, 244S,  539E, 101,  939, XX,  34, NEQ, 0328, 0357, 0214, 0159,  995,  110,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     181,    2213,    2656, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 030, 244S,  539E, 101,  939, XX,  50, NEQ, 0102, 0292, 0124, 0098,  995,  110,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     181,    2213,    2656, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 030, 244S,  539E, 101,  939, XX,  64, NEQ, 0071, 0090, 0095, 0090,  995,  110,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     181,    2213,    2656, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 033, 248S,  543E, 107,  940, XX,  34, NEQ, 0345, 0358, 0210, 0177, 1000,  162,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     190,    2917,    2473, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 033, 248S,  543E, 107,  940, XX,  50, NEQ, 0098, 0185, 0115, 0100, 1000,  162,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     190,    2917,    2473, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 033, 248S,  543E, 107,  940, XX,  64, NEQ, 0072, 0084, 0088, 0081, 1000,  162,  32,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     190,    2917,    2473, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 036, 251S,  547E, 109,  941, XX,  34, NEQ, 0337, 0335, 0188, 0173,  993,  116,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     212,    2581,    2607, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 036, 251S,  547E, 109,  941, XX,  50, NEQ, 0097, 0189, 0114, 0095,  993,  116,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     212,    2581,    2607, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 036, 251S,  547E, 109,  941, XX,  64, NEQ, 0066, 0117, 0088, 0084,  993,  116,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     212,    2581,    2607, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 039, 255S,  552E, 107,  942, XX,  34, NEQ, 0332, 0352, 0206, 0175,  994,  131,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     243,    2985,    2156, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 039, 255S,  552E, 107,  942, XX,  50, NEQ, 0102, 0196, 0120, 0094,  994,  131,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     243,    2985,    2156, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 039, 255S,  552E, 107,  942, XX,  64, NEQ, 0071, 0074, 0075, 0070,  994,  131,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     243,    2985,    2156, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 042, 259S,  556E,  96,  947, XX,  34, NEQ, 0326, 0353, 0205, 0171,  999,  156,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     220,    2505,    2461, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 042, 259S,  556E,  96,  947, XX,  50, NEQ, 0094, 0198, 0119, 0093,  999,  156,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     220,    2505,    2461, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 042, 259S,  556E,  96,  947, XX,  64, NEQ, 0068, 0087, 0075, 0060,  999,  156,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     220,    2505,    2461, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 045, 264S,  560E, 107,  950, XX,  34, NEQ, 0348, 0351, 0221, 0180,  -99,  -99,  33,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     225,    3152,    2421, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 045, 264S,  560E, 107,  950, XX,  50, NEQ, 0096, 0188, 0112, 0095,  -99,  -99,  33,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     225,    3152,    2421, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 045, 264S,  560E, 107,  950, XX,  64, NEQ, 0066, 0065, 0076, 0045,  -99,  -99,  33,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     225,    3152,    2421, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 048, 268S,  563E,  93,  951, XX,  34, NEQ, 0355, 0333, 0199, 0174,  995,  150,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     221,    3397,    2291, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 048, 268S,  563E,  93,  951, XX,  50, NEQ, 0096, 0167, 0113, 0088,  995,  150,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     221,    3397,    2291, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 048, 268S,  563E,  93,  951, XX,  64, NEQ, 0064, 0056, 0073, 0048,  995,  150,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     221,    3397,    2291, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 051, 273S,  568E,  81,  954, XX,  34, NEQ, 0340, 0343, 0210, 0181,  994,  138,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     258,    3301,    1972, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 051, 273S,  568E,  81,  954, XX,  50, NEQ, 0094, 0135, 0118, 0105,  994,  138,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     258,    3301,    1972, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 051, 273S,  568E,  81,  954, XX,  64, NEQ, 0064, 0057, 0058, 0044,  994,  138,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     258,    3301,    1972, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 054, 277S,  570E,  90,  956, XX,  34, NEQ, 0404, 0366, 0204, 0179,  996,  143,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     254,    3229,    1580, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 054, 277S,  570E,  90,  956, XX,  50, NEQ, 0096, 0175, 0132, 0089,  996,  143,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     254,    3229,    1580, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 054, 277S,  570E,  90,  956, XX,  64, NEQ, 0057, 0059, 0066, 0051,  996,  143,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     254,    3229,    1580, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 057, 281S,  574E,  78,  958, XX,  34, NEQ, 0404, 0406, 0221, 0194, 1006,  411,  40,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     311,    3231,    1658, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 057, 281S,  574E,  78,  958, XX,  50, NEQ, 0102, 0161, 0125, 0096, 1006,  411,  40,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     311,    3231,    1658, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 057, 281S,  574E,  78,  958, XX,  64, NEQ, 0055, 0071, 0072, 0079, 1006,  411,  40,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     311,    3231,    1658, Y, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 060, 285S,  578E,  67,  959, XX,  34, NEQ, 0412, 0410, 0222, 0197,  -99,  -99,  56,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     312,    3107,    1349, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 060, 285S,  578E,  67,  959, XX,  50, NEQ, 0116, 0120, 0134, 0103,  -99,  -99,  56,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     312,    3107,    1349, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 060, 285S,  578E,  67,  959, XX,  64, NEQ, 0000, 0000, 0067, 0073,  -99,  -99,  56,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     312,    3107,    1349, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 063, 289S,  580E,  66,  961, XX,  34, NEQ, 0411, 0473, 0203, 0182, 1001,  309,  49,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     265,    3010,    1457, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 063, 289S,  580E,  66,  961, XX,  50, NEQ, 0135, 0161, 0122, 0109, 1001,  309,  49,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     265,    3010,    1457, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 063, 289S,  580E,  66,  961, XX,  64, NEQ, 0000, 0000, 0058, 0000, 1001,  309,  49,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     265,    3010,    1457, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 066, 293S,  583E,  67,  965, XX,  34, NEQ, 0504, 0479, 0214, 0192, 1005,  392,  73,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     317,    2822,    1116, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 066, 293S,  583E,  67,  965, XX,  50, NEQ, 0090, 0149, 0128, 0109, 1005,  392,  73,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     317,    2822,    1116, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 066, 293S,  583E,  67,  965, XX,  64, NEQ, 0000, 0000, 0078, 0078, 1005,  392,  73,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     317,    2822,    1116, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 069, 297S,  587E,  71,  966, XX,  34, NEQ, 0492, 0493, 0241, 0198,  -99,  -99,  84,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     350,    1982,    1115, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 069, 297S,  587E,  71,  966, XX,  50, NEQ, 0096, 0165, 0143, 0104,  -99,  -99,  84,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     350,    1982,    1115, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 069, 297S,  587E,  71,  966, XX,  64, NEQ, 0000, 0000, 0100, 0091,  -99,  -99,  84,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     350,    1982,    1115, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 072, 301S,  591E,  64,  965, XX,  34, NEQ, 0467, 0468, 0241, 0200, 1001,  297, 104,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     361,    2063,     825, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 072, 301S,  591E,  64,  965, XX,  50, NEQ, 0000, 0187, 0157, 0114, 1001,  297, 104,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     361,    2063,     825, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 075, 307S,  597E,  68,  965, XX,  34, NEQ, 0501, 0488, 0264, 0215,  985,  116, 137,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     313,    1625,     915, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 075, 307S,  597E,  68,  965, XX,  50, NEQ, 0096, 0129, 0174, 0075,  985,  116, 137,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     313,    1625,     915, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 075, 307S,  597E,  68,  965, XX,  64, NEQ, 0000, 0000, 0144, 0000,  985,  116, 137,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     313,    1625,     915, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 078, 313S,  602E,  66,  968, XX,  34, NEQ, 0459, 0445, 0283, 0223, 1004,  302, 137,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     264,    1477,     907, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 078, 313S,  602E,  66,  968, XX,  50, NEQ, 0000, 0156, 0180, 0000, 1004,  302, 137,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     264,    1477,     907, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 078, 313S,  602E,  66,  968, XX,  64, NEQ, 0000, 0000, 0141, 0000, 1004,  302, 137,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     264,    1477,     907, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 081, 321S,  606E,  60,  968, XX,  34, NEQ, 0467, 0434, 0298, 0234, 1004,  318, 138,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     195,    1365,     970, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 081, 321S,  606E,  60,  968, XX,  50, NEQ, 0151, 0186, 0158, 0000, 1004,  318, 138,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     195,    1365,     970, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 084, 326S,  610E,  51,  966, XX,  34, NEQ, 0472, 0435, 0318, 0240, 1002,  313,  94,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     246,    1328,     858, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 084, 326S,  610E,  51,  966, XX,  50, NEQ, 0137, 0247, 0000, 0000, 1002,  313,  94,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     246,    1328,     858, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 087, 335S,  617E,  53,  966, XX,  34, NEQ, 0474, 0423, 0323, 0260,  -99,  -99,  85,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     231,    1758,     698, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 087, 335S,  617E,  53,  966, XX,  50, NEQ, 0217, 0252, 0000, 0000,  -99,  -99,  85,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     231,    1758,     698, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 090, 347S,  618E,  54,  966, XX,  34, NEQ, 0521, 0442, 0295, 0281, 1006,  367, 161,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     168,    2067,    1061, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 090, 347S,  618E,  54,  966, XX,  50, NEQ, 0225, 0230, 0000, 0000, 1006,  367, 161,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     168,    2067,    1061, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 093, 357S,  616E,  53,  964, XX,  34, NEQ, 0513, 0450, 0276, 0289, 1004,  315, 152,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     149,    2199,    1273, N, 10, DT, -999
SH, 11, 2018030500, 03, HWRF, 093, 357S,  616E,  53,  964, XX,  50, NEQ, 0235, 0234, 0000, 0000, 1004,  315, 152,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     149,    2199,    1273, N, 10, DT, -999
